Date,Evaporation,Volume,V2,SurfaceArea,EvapVol,Initial_Conc,C2 (mg/l)
2025-10-06,6.982665,584994.6,584994.5371560149,9,0.06284398499999999,175.00584452175846,175.00586332204458
2025-10-07,6.9294176,584994.6,584994.5376352415,9,0.0623647584,175.00586332204458,175.00588197896818
2025-10-08,6.9386015,584994.6,584994.5375525865,9,0.06244741349999999,175.00588197896818,175.00590066062068
2025-10-09,6.9016256,584994.6,584994.5378853696,9,0.0621146304,175.00590066062068,175.00591924272038
2025-10-10,6.8744392,584994.6,584994.5381300471,9,0.0618699528,175.00591924272038,175.00593775162474
2025-10-11,6.8464155,584994.6,584994.5383822605,9,0.0616177395,175.00593775162474,175.00595618507936
2025-10-12,6.768825,584994.6,584994.539080575,9,0.060919425,175.00595618507936,175.00597440962935
2025-10-13,6.817189,584994.6,584994.5386452989,9,0.061354701,175.00597440962935,175.0059927643977
2025-10-14,6.957138,584994.6,584994.537385758,9,0.062614242,175.0059927643977,175.00601149597017
2025-10-15,6.998815,584994.6,584994.5370106649,9,0.062989335,175.00601149597017,175.0060303397569
2025-10-16,6.782768,584994.6,584994.538955088,9,0.061044912,175.0060303397569,175.0060486018551
2025-10-17,6.6358147,584994.6,584994.5402776677,9,0.0597223323,175.0060486018551,175.0060664682943
2025-10-18,6.690748,584994.6,584994.539783268,9,0.060216732,175.0060664682943,175.00608448263918
2025-10-19,6.661256,584994.6,584994.540048696,9,0.059951304,175.00608448263918,175.00610241758088
2025-10-20,6.722337,584994.6,584994.539498967,9,0.060501032999999996,175.00610241758088,175.00612051698056
2025-10-21,6.7560406,584994.6,584994.5391956345,9,0.060804365400000004,175.00612051698056,175.0061387071266
2025-10-22,6.7028036,584994.6,584994.5396747675,9,0.060325232400000005,175.0061387071266,175.0061567539378
2025-10-23,6.6404033,584994.6,584994.5402363703,9,0.0597636297,175.0061567539378,175.0061746327425
2025-10-24,6.5943775,584994.6,584994.5406506024,9,0.059349397500000005,175.0061746327425,175.0061923876279
2025-10-25,6.554368,584994.6,584994.541010688,9,0.058989311999999995,175.0061923876279,175.0062100347924
2025-10-26,6.477664,584994.6,584994.5417010239,9,0.058298975999999995,175.0062100347924,175.0062274754386
2025-10-27,6.3541355,584994.6,584994.5428127805,9,0.0571872195,175.0062274754386,175.00624458349486
2025-10-28,6.2515407,584994.6,584994.5437361337,9,0.0562638663,175.00624458349486,175.00626141532354
2025-10-29,6.2001667,584994.6,584994.5441984996,9,0.055801500299999994,175.00626141532354,175.006278108833
2025-10-30,6.16951,584994.6,584994.54447441,9,0.05552559,175.006278108833,175.006294719803
2025-10-31,6.0919566,584994.6,584994.5451723905,9,0.0548276094,175.006294719803,175.00631112196754
2025-11-01,6.1085415,584994.6,584994.5450231265,9,0.0549768735,175.00631112196754,175.00632756878727
2025-11-02,6.003744,584994.6,584994.545966304,9,0.054033696,175.00632756878727,175.00634373344857
2025-11-03,6.040271,584994.6,584994.545637561,9,0.05436243899999999,175.00634373344857,175.00635999645777
2025-11-04,6.0355816,584994.6,584994.5456797655,9,0.05432023440000001,175.00635999645777,175.00637624684262
2025-11-05,6.0318394,584994.6,584994.5457134454,9,0.0542865546,175.00637624684262,175.00639248715333
2025-11-06,6.041152,584994.6,584994.545629632,9,0.054370368,175.00639248715333,175.00640875253913
2025-11-07,6.0700216,584994.6,584994.5453698055,9,0.05463019439999999,175.00640875253913,175.00642509565586
2025-11-08,6.0694575,584994.6,584994.5453748825,9,0.0546251175,175.00642509565586,175.00644143725526
2025-11-09,6.006712,584994.6,584994.545939592,9,0.054060408000000004,175.00644143725526,175.00645760991824
2025-11-10,5.938339,584994.6,584994.546554949,9,0.053445051,175.00645760991824,175.00647359849302
2025-11-11,5.940127,584994.6,584994.5465388569,9,0.05346114300000001,175.00647359849302,175.00648959188334
2025-11-12,5.869569,584994.6,584994.547173879,9,0.052826121000000004,175.00648959188334,175.0065053953024
2025-11-13,5.7772856,584994.6,584994.5480044296,9,0.051995570399999996,175.0065053953024,175.00652095025606
2025-11-14,5.780342,584994.6,584994.547976922,9,0.052023078,175.00652095025606,175.0065365134402
2025-11-15,5.8794723,584994.6,584994.5470847493,9,0.0529152507,175.0065365134402,175.0065523435275
2025-11-16,5.801035,584994.6,584994.547790685,9,0.052209315,175.0065523435275,175.006567962429
2025-11-17,5.7328024,584994.6,584994.5484047784,9,0.0515952216,175.006567962429,175.0065833976201
2025-11-18,5.6445355,584994.6,584994.5491991804,9,0.050800819500000004,175.0065833976201,175.00659859515974
2025-11-19,5.491697,584994.6,584994.550574727,9,0.049425273000000006,175.00659859515974,175.00661338119303
2025-11-20,5.6449547,584994.6,584994.5491954077,9,0.0508045923,175.00661338119303,175.00662857986396
2025-11-21,5.675824,584994.6,584994.548917584,9,0.051082416000000005,175.00662857986396,175.00664386164976
2025-11-22,5.6029844,584994.6,584994.5495731403,9,0.0504268596,175.00664386164976,175.00665894732103
2025-11-23,5.5354066,584994.6,584994.5501813405,9,0.0498186594,175.00665894732103,175.00667385104472
2025-11-24,5.4705815,584994.6,584994.5507647665,9,0.0492352335,175.00667385104472,175.00668858023224
2025-11-25,5.421164,584994.6,584994.5512095239,9,0.048790476,175.00668858023224,175.00670317636758
2025-11-26,5.4961033,584994.6,584994.5505350702,9,0.0494649297,175.00670317636758,175.00671797427344
2025-11-27,5.6158876,584994.6,584994.5494570116,9,0.050542988399999995,175.00671797427344,175.0067330946921
2025-11-28,5.681678,584994.6,584994.5488648979,9,0.051135101999999995,175.0067330946921,175.0067483922486
2025-11-29,5.7666826,584994.6,584994.5480998566,9,0.0519001434,175.0067483922486,175.00676391867592
2025-11-30,5.8132925,584994.6,584994.5476803675,9,0.052319632500000005,175.00676391867592,175.00677957059884
2025-12-01,5.5104723,584994.6,584994.5504057492,9,0.0495942507,175.00677957059884,175.00679440719878
2025-12-02,5.3477173,584994.6,584994.5518705443,9,0.048129455700000004,175.00679440719878,175.00680880559227
2025-12-03,5.4384475,584994.6,584994.5510539724,9,0.0489460275,175.00680880559227,175.00682344827237
2025-12-04,5.5157595,584994.6,584994.5503581645,9,0.0496418355,175.00682344827237,175.00683829911148
2025-12-05,5.5430326,584994.6,584994.5501127066,9,0.049887293400000005,175.00683829911148,175.00685322338296
2025-12-06,5.651671,584994.6,584994.549134961,9,0.050865039,175.00685322338296,175.00686844015792
2025-12-07,5.5981326,584994.6,584994.5496168066,9,0.0503831934,175.00686844015792,175.00688351278535
2025-12-08,5.5269637,584994.6,584994.5502573267,9,0.04974267329999999,175.00688351278535,175.00689839379618
2025-12-09,5.5220494,584994.6,584994.5503015554,9,0.0496984446,175.00689839379618,175.00691326157678
2025-12-10,5.5670795,584994.6,584994.5498962845,9,0.0501037155,175.00691326157678,175.0069282505995
2025-12-11,5.600492,584994.6,584994.5495955719,9,0.050404428,175.0069282505995,175.00694332958463
2025-12-12,5.6900477,584994.6,584994.5487895707,9,0.0512104293,175.00694332958463,175.0069586496944
2025-12-13,5.6859183,584994.6,584994.5488267352,9,0.0511732647,175.0069586496944,175.00697395868738
2025-12-14,5.754522,584994.6,584994.548209302,9,0.051790697999999996,175.00697395868738,175.00698945239301
2025-12-15,5.815557,584994.6,584994.547659987,9,0.052340013,175.00698945239301,175.00700511043314
2025-12-16,5.702162,584994.6,584994.5486805419,9,0.051319458000000005,175.00700511043314,175.00702046316536
2025-12-17,5.539632,584994.6,584994.550143312,9,0.049856687999999996,175.00702046316536,175.00703537829648
2025-12-18,5.3734813,584994.6,584994.5516386683,9,0.0483613317,175.00703537829648,175.00704984607788
2025-12-19,5.19757,584994.6,584994.55322187,9,0.046778129999999994,175.00704984607788,175.0070638402296
2025-12-20,5.1999464,584994.6,584994.5532004824,9,0.0467995176,175.0070638402296,175.00707784078074
2025-12-21,5.3413205,584994.6,584994.5519281154,9,0.0480718845,175.00707784078074,175.00709222197457
2025-12-22,5.2933855,584994.6,584994.5523595305,9,0.047640469500000004,175.00709222197457,175.00710647410736
2025-12-23,5.2627177,584994.6,584994.5526355407,9,0.047364459299999995,175.00710647410736,175.00712064367002
2025-12-24,5.2449827,584994.6,584994.5527951557,9,0.04720484430000001,175.00712064367002,175.00713476548339
2025-12-25,5.228675,584994.6,584994.552941925,9,0.047058075000000005,175.00713476548339,175.00714884339033
2025-12-26,5.22512,584994.6,584994.55297392,9,0.047026080000000005,175.00714884339033,175.00716291172674
2025-12-27,5.2864857,584994.6,584994.5524216287,9,0.0475783713,175.00716291172674,175.00717714528795
2025-12-28,5.0574865,584994.6,584994.5544826215,9,0.045517378500000004,175.00717714528795,175.00719076228293
2025-12-29,5.140062,584994.6,584994.553739442,9,0.046260558,175.00719076228293,175.00720460160883
2025-12-30,5.472149,584994.6,584994.550750659,9,0.049249341,175.00720460160883,175.00721933506145
2025-12-31,5.5116553,584994.6,584994.5503951022,9,0.049604897700000004,175.00721933506145,175.00723417488382
